Resistance Gassensor,label
351407,2
22374872,2
20314942,2
17129116,2
1663688,2
1543330.875,2
1417301,2
288694.65625,2
337174.84375,2
365322.875,2
388910,2
27472648,2
22723994,2
19006960,2
1826125.75,2
1679032.625,2
1561868.5,2
307138.5625,2
356545.96875,2
385397.0625,2
404583.15625,2
26930758,2
24214298,2
20053856,2
1878899.125,2
1742237.375,2
1621215.125,2
318012.4375,2
362991.84375,2
395214.1875,2
414658.84375,2
27893594,2
25220704,2
20621774,2
1945843.25,2
1762478.5,2
1668771.625,2
323436.5,2
377094.46875,2
401018.21875,2
201455.828125,2
12516425,2
11029283,2
9486972,2
955223.875,2
893347.875,2
853155.5625,2
220737.234375,2
282249.1875,2
320100.03125,2
348892.6875,2
22583046,2
20486402,2
17250856,2
1657628.5,2
1528643.375,2
1401300,2
290909.09375,2
336178.59375,2
361071.9375,2
387585.15625,2
25801574,2
22818942,2
19207502,2
1831023.75,2
1675941.125,2
1564553.125,2
309927.375,2
356545.96875,2
388246.4375,2
403149.59375,2
27215946,2
24444610,2
20127764,2
1893228.625,2
1734490.75,2
1618332.625,2
315951.875,2
364153.625,2
393846.15625,2
409190.8125,2
28272648,2
25650098,2
20917970,2
1950011.875,2
1769330.5,2
1636763.25,2
321608.03125,2
368876.09375,2
397284.1875,2
202052.09375,2
12523600,2
11062795,2
9520046,2
945303.5,2
889854.4375,2
851028.4375,2
220309.8125,2
282716.71875,2
320701.53125,2
347826.09375,2
22938746,2
20621774,2
17374338,2
1674913.125,2
1523526.125,2
1417301,2
289183.84375,2
336510.03125,2
362221.4375,2
385614.75,2
26001190,2
23108604,2
19073342,2
1815200.5,2
1674913.125,2
1554754.25,2
307969.9375,2
354693.46875,2
385397.0625,2
402199.53125,2
27541920,2
24679344,2
20146326,2
1899814.5,2
1731191.875,2
1616416.75,2
317420.96875,2
362221.4375,2
398443.59375,2
407724.46875,2
28605848,2
25924050,2
21202200,2
1950011.875,2
1783195.5,2
1651612.875,2
320400.5,2
367684.03125,2
399375.96875,2
200626.953125,2
12566826,2
11153165,2
9586893,2
956562.375,2
895104.875,2
852090.6875,2
219742.484375,2
281318.6875,2
319800.125,2
346414.0625,2
23059818,2
20758948,2
17457646,2
1645640.875,2
1532934.125,2
1414364.625,2
289429.0625,2
337842.28125,2
365714.28125,2
387145.5625,2
26554294,2
23330722,2
19446884,2
1831023.75,2
1685250,2
1562762.25,2
306586.8125,2
355432.15625,2
385614.75,2
401726.15625,2
27858024,2
24947088,2
20428928,2
1890607,2
1734490.75,2
1616416.75,2
317126.03125,2
364153.625,2
394529,2
408456.3125,2
28927830,2
25816820,2
20998398,2
1927983,2
1786695.75,2
1639711.75,2
323130.3125,2
366106.53125,2
397284.1875,2
200509.109375,2
12661515,2
11187436,2
9553353,2
956562.375,2
900417.6875,2
850498.3125,2
219178.078125,2
282015.96875,2
321305.3125,2
348536.40625,2
23330722,2
20938020,2
17541756,2
1663688,2
1532934.125,2
1420249.625,2
286513.71875,2
334859.375,2
363378.28125,2
386488.03125,2
26881050,2
23481190,2
19639196,2
1837183.25,2
1680065.625,2
1567247,2
308248.03125,2
354325.25,2
385179.625,2
401253.90625,2
29594040,2
25381874,2
20505632,2
1899814.5,2
1737802.25,2
1620253.125,2
318012.4375,2
360690.375,2
394073.5,2
409436.21875,2
29237564,2
26141204,2
21326392,2
1937559.125,2
1793737.625,2
1659643.375,2
321305.3125,2
368080.53125,2
400078.125,2
200626.953125,2
12795002,2
11256613,2
9810778,2
949907.25,2
899824.25,2
847857.5625,2
218616.5625,2
281783.15625,2
321305.3125,2
345013.46875,2
24067572,2
21161124,2
17626682,2
1663688,2
1535520.125,2
1424695.625,2
288207.15625,2
334531.1875,2
364153.625,2
384096.03125,2
26864522,2
23430818,2
19551312,2
1821253.875,2
1668771.625,2
1557414.5,2
308248.03125,2
353957.84375,2
384096.03125,2
399609.75,2
28493914,2
25396628,2
20739240,2
1907778.25,2
1756808.875,2
1622178.25,2
315368.03125,2
361837.46875,2
389353.625,2
407724.46875,2
29614098,2
26156854,2
21473132,2
1947230.75,2
1802023.75,2
1644649.625,2
319500.78125,2
366893.59375,2
399843.8125,2
200156.375,2
12735328,2
11291523,2
9654685,2
955892.625,2
896280.0625,2
844187.9375,2
218336.890625,2
281087.03125,2
321911.34375,2
345362.5625,2
24308606,2
21305592,2
17842636,2
1662675,2
1544203.625,2
1411440.375,2
288207.15625,2
332899.875,2
358794.6875,2
387805.34375,2
27283930,2
24430942,2
19980488,2
1824905.375,2
1690466.375,2
1569048.125,2
306586.8125,2
352860.09375,2
384096.03125,2
398443.59375,2
28756472,2
25755944,2
20877986,2
1894542.125,2
1751175.75,2
1627010.875,2
317716.40625,2
361837.46875,2
392713.3125,2
406510.53125,2
30166168,2
26716674,2
21536642,2
1950011.875,2
1784360.75,2
1649617.375,2
319500.78125,2
365322.875,2
398443.59375,2
199921.90625,2
12862807,2
11409471,2
9688941,2
957233,2
896280.0625,2
849968.875,2
218057.921875,2
280855.71875,2
321003.125,2
345013.46875,2
24403650,2
21409996,2
17871830,2
1672860.875,2
1541588.25,2
1412901,2
287478.9375,2
334203.65625,2
360309.65625,2
384745.4375,2
27489932,2
24499440,2
19944004,2
1843384.375,2
1682135.5,2
1565450,2
306311.6875,2
352495.6875,2
382160.84375,2
399609.75,2
28985404,2
25985726,2
21038844,2
1907778.25,2
1742237.375,2
1607850.875,2
314786.34375,2
361071.9375,2
392036.75,2
406268.59375,2
30228782,2
26897600,2
21816246,2
1965451,2
1773928.125,2
1661663.25,2
321608.03125,2
366106.53125,2
398676.28125,2
200509.109375,2
12977426,2
11373829,2
9732106,2
952558.125,2
891015.875,2
847331.375,2
217918.703125,2
279934.375,2
321608.03125,2
347118.65625,2
24623708,2
21557894,2
17930506,2
1663688,2
1541588.25,2
1423210.625,2
286995.53125,2
333224.875,2
361454.28125,2
384745.4375,2
27716642,2
24623708,2
20035464,2
1842140.75,2
1692562,2
1568147,2
307138.5625,2
352860.09375,2
384745.4375,2
400312.75,2
29454382,2
25847368,2
21161124,2
1898493.625,2
1750053.375,2
1626042.125,2
315076.9375,2
359172.21875,2
392036.75,2
408945.6875,2
33015618,2
27114604,2
21925728,2
1943074,2
1784360.75,2
1671836.75,2
318012.4375,2
366106.53125,2
395214.1875,2
200391.390625,2
12916043,2
11445337,2
9775656,2
959925,2
896868.8125,2
851028.4375,2
218057.921875,2
280855.71875,2
318308.96875,2
343970.4375,2
24918632,2
21729442,2
18169116,2
1667752.5,2
1542459,2
1426183.875,2
288207.15625,2
335188.21875,2
360690.375,2
384745.4375,2
28072820,2
24961340,2
20146326,2
1837183.25,2
1695715.125,2
1569950.125,2
306037.0625,2
353225.25,2
383018.5,2
402436.625,2
29755278,2
26330254,2
21431000,2
1903788,2
1759072.375,2
1630897.875,2
315076.9375,2
356918.78125,2
390467.125,2
410420.84375,2
30913208,2
27455384,2
22036314,2
1951405.375,2
1796097.375,2
1651612.875,2
318308.96875,2
366893.59375,2
398909.21875,2
200273.8125,2
13008337,2
11421401,2
9749479,2
955223.875,2
902202.625,2
850498.3125,2
218476.640625,2
281550.71875,2
321608.03125,2
347826.09375,2
25308360,2
21947756,2
18290818,2
1682135.5,2
1541588.25,2
1418773.875,2
285316.25,2
336178.59375,2
362221.4375,2
383880.03125,2
28236106,2
25119202,2
21536642,2
1838420.125,2
1688375.875,2
1574476.25,2
308248.03125,2
352860.09375,2
382374.90625,2
400782.78125,2
30103812,2
26425806,2
21473132,2
1919850,2
1754551.25,2
1627980.875,2
315368.03125,2
360309.65625,2
391138.28125,2
406026.96875,2
31267176,2
27646488,2
22193024,2
1962625.75,2
1800835.375,2
1657628.5,2
319800.125,2
366106.53125,2
396361.53125,2
200981.359375,2
13078427,2
11421401,2
9801974,2
959250.5625,2
902202.625,2
847331.375,2
219037.4375,2
280624.84375,2
321608.03125,2
347118.65625,2
25470656,2
22193024,2
18398652,2
1680065.625,2
1542459,2
1414364.625,2
289429.0625,2
335517.6875,2
359550.5625,2
384096.03125,2
28568440,2
25381874,2
20660782,2
1852136.5,2
1706311.125,2
1574476.25,2
305489.25,2
352132.0625,2
385832.71875,2
395901.8125,2
30291658,2
26700346,2
22536452,2
1926622.75,2
1748932.5,2
1629924.375,2
317126.03125,2
359172.21875,2
391138.28125,2
409681.9375,2
31538018,2
27663994,2
22351978,2
1952801,2
1793737.625,2
1664702.25,2
319800.125,2
366499.65625,2
397747.125,2
199687.984375,2
13117694,2
11493511,2
9793186,2
955223.875,2
890434.8125,2
848911.9375,2
218336.890625,2
280624.84375,2
318308.96875,2
345362.5625,2
25801574,2
22374872,2
18507766,2
1669792.125,2
1544203.625,2
1438202.25,2
286273.40625,2
336510.03125,2
359550.5625,2
384312.25,2
28966188,2
25725614,2
20660782,2
1849627.5,2
1683172.375,2
1579028.5,2
307138.5625,2
352132.0625,2
382374.90625,2
399609.75,2
30935096,2
27080992,2
22260870,2
1930709.375,2
1765897.875,2
1639711.75,2
312480.9375,2
359550.5625,2
390020.9375,2
406510.53125,2
31813592,2
27965010,2
22583046,2
1972550,2
1796097.375,2
1662675,2
318903.78125,2
366106.53125,2
395901.8125,2
200626.953125,2
13181014,2
11603399,2
9917676,2
955892.625,2
902799.1875,2
847331.375,2
218336.890625,2
280164.15625,2
317126.03125,2
345013.46875,2
25924050,2
22513226,2
18634064,2
1670813.75,2
1554754.25,2
1417301,2
289183.84375,2
334531.1875,2
359929.6875,2
385832.71875,2
29296380,2
26188212,2
20798476,2
1834714.5,2
1694662.75,2
1578116,2
306586.8125,2
350684.9375,2
381520.125,2
396131.53125,2
31067078,2
27335140,2
22080862,2
1923908,2
1769330.5,2
1639711.75,2
316244.59375,2
360690.375,2
390914.28125,2
407481.09375,2
32188606,2
28072820,2
22536452,2
1955598,2
1809187.25,2
1660652.75,2
322519.6875,2
367684.03125,2
394757.125,2
201693.90625,2
13399305,2
11765889,2
10008552,2
955892.625,2
910020,2
855293.375,2
218057.921875,2
281318.6875,2
321003.125,2
346414.0625,2
26282736,2
22700382,2
18665908,2
1690466.375,2
1547704.5,2
1430667.125,2
288450.71875,2
335188.21875,2
363378.28125,2
386050.90625,2
29634184,2
25970280,2
22283578,2
1863512.25,2
1713807.5,2
1589136.75,2
307415.1875,2
352495.6875,2
384096.03125,2
396591.78125,2
31515268,2
27559294,2
22962860,2
1930709.375,2
1757939.875,2
1656622.875,2
315076.9375,2
361071.9375,2
391587,2
407724.46875,2
32621204,2
28927830,2
22890674,2
1971126.125,2
1813994.625,2
1686290.625,2
320100.03125,2
367288.375,2
397979,2
385614.75,2
21264114,2
21431000,2
20035464,2
2116249,2
2035785.25,2
1887992.625,2
290414.0625,2
339522.53125,2
383018.5,2
157248.15625,2
9528351,2
9285350,2
8792058,2
885238.8125,2
857441.9375,2
829317.6875,2
183842.015625,2
254094.296875,2
305216.09375,2
343278.59375,2
18924632,2
18634064,2
17726806,2
1915809.125,2
1823686.5,2
1740017,2
294168.34375,2
343970.4375,2
390243.90625,2
417448.03125,2
22583046,2
22306330,2
20978234,2
2301770.25,2
2185699,2
2080772.125,2
334203.65625,2
390914.28125,2
426045.34375,2
450803.4375,2
25104770,2
25249856,2
23256210,2
2497561,2
2363531.5,2
2235807.75,2
351407,2
412404.34375,2
445217.40625,2
469724.78125,2
26881050,2
26684040,2
25249856,2
2637475.75,2
2457108.5,2
2329258,2
365322.875,2
426045.34375,2
459295.8125,2
195233.5625,2
12502098,2
11946044,2
11141789,2
1091102.875,2
1060590.375,2
1009613,2
221309.703125,2
286995.53125,2
337174.84375,2
383664.28125,2
21643328,2
21368112,2
20183554,2
2071302.125,2
1985458.125,2
1885385.5,2
320100.03125,2
378348.40625,2
415163.1875,2
441760.125,2
25411400,2
25148120,2
23305832,2
2433026.5,2
2311512.5,2
2189203.75,2
355432.15625,2
412155.375,2
445507.9375,2
470696.40625,2
27646488,2
27283930,2
25605000,2
2617252.5,2
2450493.5,2
2325291,2
377094.46875,2
429530.1875,2
461157.40625,2
485423.09375,2
29257142,2
28794376,2
27699070,2
2702738.25,2
2546471.75,2
2394621.5,2
386050.90625,2
437513.34375,2
471672.03125,2
204963.96875,2
13565721,2
13047183,2
11972232,2
1142219.75,2
1110629.125,2
1057305.125,2
230890.640625,2
299065.40625,2
347118.65625,2
393846.15625,2
23280994,2
22795130,2
21368112,2
2183951,2
2044932.625,2
1930709.375,2
329048.84375,2
386926.125,2
421052.625,2
446966.375,2
27524570,2
27114604,2
25075952,2
2499847.5,2
2345262,2
2201558.75,2
359550.5625,2
419758.15625,2
451698.28125,2
478616.5,2
29414722,2
28699802,2
26964000,2
2663199,2
2479419,2
2339234.75,2
383018.5,2
433072.53125,2
468757.15625,2
488549.625,2
31022958,2
30333720,2
28254366,2
2757320.75,2
2577721.75,2
2420088.75,2
390690.5625,2
441760.125,2
477946.3125,2
209107.609375,2
14154644,2
13633451,2
12661515,2
1173639,2
1108825.125,2
1084171.5,2
233098.109375,2
301708.90625,2
351045.59375,2
397515.53125,2
24904428,2
24335686,2
22238208,2
2183951,2
2048000,2
1952801,2
330003.21875,2
388688.5625,2
424984.4375,2
453197.625,2
28419774,2
27858024,2
26063234,2
2525277.5,2
2353346.75,2
2224877.75,2
360690.375,2
418728.28125,2
454102,2
477946.3125,2
30545794,2
29795862,2
27965010,2
2676249.5,2
2497561,2
2343249.5,2
383018.5,2
435281.625,2
467793.5,2
490304.03125,2
31906524,2
31447216,2
29316036,2
2760107.75,2
2580157.5,2
2422235.25,2
392713.3125,2
443770.3125,2
474953.625,2
210137.5,2
14550622,2
13964628,2
12977426,2
1179723.5,2
1130866.875,2
1106130.125,2
235999.078125,2
301442.4375,2
351769.15625,2
397284.1875,2
25755944,2
25133652,2
22818942,2
2201558.75,2
2076026.375,2
1934813.375,2
330003.21875,2
393619.0625,2
426311.40625,2
451698.28125,2
29375168,2
28775412,2
26848014,2
2534653.5,2
2377939,2
2244998.75,2
358041.96875,2
419758.15625,2
451698.28125,2
476944.5625,2
31447216,2
30804230,2
28737558,2
2694736.75,2
2509035.25,2
2361487.5,2
381947.03125,2
436394.625,2
467153.28125,2
488200.25,2
32841894,2
32427512,2
30062386,2
2768502.75,2
2585042.5,2
2433026.5,2
390020.9375,2
443194.125,2
475284.28125,2
209879.078125,2
14777001,2
14331074,2
13101959,2
1185871.5,2
1129931,2
1080738.75,2
236325.875,2
301975.8125,2
350325,2
397284.1875,2
26586612,2
25650098,2
23355666,2
2232152.5,2
2082358.875,2
1965451,2
330003.21875,2
390914.28125,2
425779.625,2
452296.8125,2
30207882,2
29614098,2
27455384,2
2551230.25,2
2388338.25,2
2233978.75,2
359929.6875,2
421312.5,2
451399.59375,2
475947,2
32743442,2
31583614,2
29474252,2
2694736.75,2
2499847.5,2
2353346.75,2
381947.03125,2
433622.6875,2
464609.8125,2
485768.5,2
33781444,2
33065590,2
30609996,2
2788291.25,2
2594868.5,2
2424386,2
389131.6875,2
440619.625,2
472979.21875,2
210396.546875,2
15198516,2
14483094,2
13350173,2
1195214.5,2
1131804.375,2
1091975.5,2
234700.890625,2
302243.21875,2
354325.25,2
398443.59375,2
27148302,2
26188212,2
24227726,2
2230329.5,2
2098360.75,2
1965451,2
331928.6875,2
388688.5625,2
426577.78125,2
452896.9375,2
30978964,2
30291658,2
27965010,2
2560800.25,2
2365579,2
2223066.5,2
359172.21875,2
419500.21875,2
450505.9375,2
474623.40625,2
33241694,2
32427512,2
30041714,2
2660604,2
2522944.25,2
2373804.75,2
382160.84375,2
431976.375,2
465243.0625,2
486460.8125,2
34611036,2
34177836,2
31356938,2
2771312.5,2
2575290.75,2
2424386,2
391362.5,2
441760.125,2
472979.21875,2
211832.84375,2
15369606,2
14737126,2
13557302,2
1192083.875,2
1140311.75,2
1100779.375,2
233736.59375,2
302779.40625,2
351769.15625,2
397053.125,2
28236106,2
26848014,2
24904428,2
2244998.75,2
2091930.5,2
1984015.5,2
332575.5,2
391811.75,2
425514.21875,2
451399.59375,2
31859990,2
30957014,2
28643356,2
2553616,2
2365579,2
2252405.75,2
361454.28125,2
417192.90625,2
454102,2
473307.15625,2
34231392,2
33040584,2
30609996,2
2708099.25,2
2506732,2
2367630,2
380669.15625,2
434450.5625,2
466833.8125,2
483703.34375,2
35569064,2
34748676,2
31976580,2
2796859,2
2592405,2
2428698.5,2
390690.5625,2
441474.46875,2
473964.375,2
211964.390625,2
15600095,2
14959142,2
13797053,2
1196261.625,2
1150885.125,2
1110629.125,2
234862.390625,2
301708.90625,2
351769.15625,2
398211.15625,2
28605848,2
27266902,2
25177104,2
2233978.75,2
2103209.25,2
1984015.5,2
332251.78125,2
390243.90625,2
427378.96875,2
452296.8125,2
32427512,2
31675206,2
29081872,2
2572864.25,2
2411539.5,2
2241313.25,2
362991.84375,2
417959.1875,2
451698.28125,2
476279.0625,2
35083512,2
34231392,2
30957014,2
2718884.75,2
2553616,2
2377939,2
383018.5,2
432797.96875,2
464609.8125,2
486460.8125,2
36735428,2
35598044,2
32499876,2
2814153.25,2
2614746.25,2
2446103.25,2
389798.25,2
438356.15625,2
472979.21875,2
212492.21875,2
15895222,2
15135335,2
13955707,2
1206835.625,2
1147982.125,2
1107925.375,2
237146.828125,2
301708.90625,2
350684.9375,2
396361.53125,2
28966188,2
27787152,2
25575024,2
2230329.5,2
2108080.25,2
1966866.75,2
330642.5625,2
389798.25,2
426577.78125,2
453197.625,2
33445266,2
32164908,2
29594040,2
2560800.25,2
2413671.25,2
2244998.75,2
359172.21875,2
420533.875,2
450803.4375,2
475284.28125,2
35772924,2
34474488,2
32331524,2
2718884.75,2
2546471.75,2
2388338.25,2
381947.03125,2
431703.21875,2
466514.8125,2
488200.25,2
37459844,2
36338232,2
33165992,2
2817056.5,2
2599809.5,2
2439547.25,2
391138.28125,2
438919.84375,2
471346.375,2
213823.34375,2
16035234,2
15358800,2
14090733,2
1214349.25,2
1173639,2
1119737.5,2
235836.015625,2
304671.21875,2
356545.96875,2
396131.53125,2
29694608,2
28401300,2
25862668,2
2256127.75,2
2104830.5,2
1994157.75,2
331928.6875,2
389131.6875,2
429260.125,2
454404.25,2
34018168,2
32990688,2
30696018,2
2592405,2
2411539.5,2
2250549.5,2
359929.6875,2
420016.40625,2
452596.6875,2
476944.5625,2
36551032,2
35338904,2
32379446,2
2737968,2
2551230.25,2
2382087.75,2
381520.125,2
433898.3125,2
466514.8125,2
489952.15625,2
38047024,2
37427756,2
33625448,2
2805479.5,2
2629855.5,2
2450493.5,2
387585.15625,2
439484.96875,2
472979.21875,2
211570.25,2
16347219,2
15577846,2
14265564,2
1230769.25,2
1161656.25,2
1113346,2
236653.578125,2
304399.53125,2
351769.15625,2
399142.46875,2
30249712,2
28985404,2
26346130,2
2265486.75,2
2141139.5,2
2000000,2
329684.46875,2
391811.75,2
428451.875,2
452896.9375,2
35027260,2
33445266,2
30674468,2
2572864.25,2
2426540.25,2
2274923.75,2
361837.46875,2
421833.15625,2
451399.59375,2
477278.03125,2
37236364,2
36068244,2
32694438,2
2748993.25,2
2572864.25,2
2390429,2
383448.78125,2
431976.375,2
464609.8125,2
487851.34375,2
39779060,2
37718560,2
34231392,2
2852367.75,2
2629855.5,2
2465984.25,2
390467.125,2
440619.625,2
475284.28125,2
213555.78125,2
16570417,2
15701006,2
14463915,2
1218684.875,2
1166619.25,2
1116076.25,2
237807.703125,2
304128.3125,2
355062.40625,2
400782.78125,2
30891350,2
29276748,2
26700346,2
2278720.5,2
2132778,2
2001465.875,2
331928.6875,2
388688.5625,2
427646.6875,2
450803.4375,2
35598044,2
35027260,2
31767330,2
2607256.5,2
2426540.25,2
2278720.5,2
364932.28125,2
418985.28125,2
451101.3125,2
473964.375,2
37914956,2
36797304,2
33419684,2
2771312.5,2
2563204,2
2394621.5,2
381947.03125,2
436115.84375,2
464293.8125,2
489952.15625,2
40329848,2
38313944,2
35338904,2
2837547.75,2
2642580.75,2
2463759.5,2
390690.5625,2
440619.625,2
475947,2
212492.21875,2
16658871,2
15872124,2
14492702,2
1234106.625,2
1177688.375,2
1120656.625,2
237146.828125,2
303587.3125,2
355062.40625,2
399375.96875,2
31200190,2
29836558,2
27352254,2
2256127.75,2
2152956.75,2
2020720.25,2
332575.5,2
391362.5,2
428183.15625,2
454404.25,2
36157792,2
34665960,2
31698186,2
2617252.5,2
2437369.75,2
2299831.5,2
363378.28125,2
419500.21875,2
451399.59375,2
478281.1875,2
38687132,2
37718560,2
33991700,2
2751763.5,2
2572864.25,2
2420088.75,2
383018.5,2
433347.4375,2
466196.21875,2
486807.6875,2
40329848,2
38928424,2
35453612,2
2837547.75,2
2652849.75,2
2479419,2
388246.4375,2
442619.40625,2
474623.40625,2
215306.984375,2
16916882,2
16106169,2
14677716,2
1216513.25,2
1181765.75,2
1128996.75,2
236489.609375,2
303048.25,2
354325.25,2
398443.59375,2
31652258,2
30166168,2
27438142,2
2290187.25,2
2146188,2
2011787.875,2
331928.6875,2
392036.75,2
427914.75,2
455010,2
36766340,2
35281832,2
32070468,2
2619763.25,2
2448296.5,2
2282530,2
360690.375,2
419500.21875,2
451101.3125,2
475284.28125,2
39349144,2
38246864,2
34312040,2
2776949.25,2
2565612.25,2
2409411.75,2
383664.28125,2
433072.53125,2
464926.21875,2
488200.25,2
40896100,2
39562932,2
35772924,2
2861334.25,2
2642580.75,2
2468213.25,2
388910,2
439484.96875,2
471021.15625,2
215171.25,2
17088918,2
16201731,2
14797020,2
1237462.25,2
1176673.375,2
1131804.375,2
237973.5,2
303048.25,2
356173.90625,2
396131.53125,2
32355468,2
30825964,2
27840272,2
2278720.5,2
2126135.5,2
2028224.75,2
332899.875,2
390243.90625,2
428720.96875,2
455921.625,2
37783800,2
35949532,2
32403462,2
2619763.25,2
2448296.5,2
2292109.75,2
362606.21875,2
419500.21875,2
453498.65625,2
478281.1875,2
40034208,2
38482676,2
35027260,2
2779776,2
2594868.5,2
2413671.25,2
381094.15625,2
434174.25,2
463348.40625,2
485768.5,2
41876040,2
40554456,2
36187740,2
2852367.75,2
2647705.25,2
2486191.25,2
387365.25,2
441760.125,2
473307.15625,2
214091.578125,2
17156020,2
16262035,2
14877639,2
1221957,2
1185871.5,2
1130866.875,2
237476.8125,2
303857.5625,2
352132.0625,2
401253.90625,2
33368636,2
31067078,2
28456796,2
2292109.75,2
2159768,2
2028224.75,2
332251.78125,2
392713.3125,2
429530.1875,2
457449.1875,2
38113404,2
36581636,2
32990688,2
2629855.5,2
2483929.75,2
2301770.25,2
363378.28125,2
418728.28125,2
453498.65625,2
476279.0625,2
43763608,2
39243112,2
35253364,2
2808364.75,2
2575290.75,2
2435196.25,2
382589.1875,2
436394.625,2
467473.1875,2
485078.15625,2
42736224,2
40667700,2
36921692,2
2888575.5,2
2663199,2
2477169.75,2
388688.5625,2
441474.46875,2
475615.40625,2
212757.109375,2
17305518,2
16532795,2
15031193,2
1223051.625,2
1191043.875,2
1138410.25,2
237642.140625,2
305489.25,2
354693.46875,2
401018.21875,2
33292354,2
31560800,2
28438272,2
2317397.5,2
2164904.75,2
2037304.125,2
332575.5,2
391362.5,2
426045.34375,2
452596.6875,2
38584632,2
36952916,2
33241694,2
2671014,2
2472683.25,2
2317397.5,2
363765.53125,2
420793.09375,2
452596.6875,2
477946.3125,2
41916212,2
39779060,2
35979140,2
2831662.75,2
2599809.5,2
2439547.25,2
382589.1875,2
435281.625,2
465878.0625,2
488200.25,2
43329588,2
41478480,2
37395720,2
2903934.75,2
2658014.25,2
2506732,2
389575.8125,2
443482.03125,2
475615.40625,2
213957.375,2
17402018,2
16620847,2
15114391,2
1230769.25,2
1185871.5,2
1139360.25,2
237642.140625,2
304671.21875,2
355802.65625,2
400547.625,2
34018168,2
32000000,2
29554002,2
2311512.5,2
2175252.25,2
2037304.125,2
333550.5,2
393619.0625,2
428720.96875,2
454404.25,2
39420152,2
37621124,2
33886248,2
2668404,2
2479419,2
2323312.5,2
362606.21875,2
423665.6875,2
455617.34375,2
476279.0625,2
42281292,2
40329848,2
36308032,2
2819965.5,2
2614746.25,2
2457108.5,2
384962.40625,2
436394.625,2
466833.8125,2
488549.625,2
44028216,2
42199612,2
38013920,2
2894699.75,2
2694736.75,2
2520615.5,2
390914.28125,2
445507.9375,2
472651.75,2
215578.953125,2
17770066,2
16825674,2
15348009,2
1230769.25,2
1185871.5,2
1145093.625,2
237973.5,2
307692.3125,2
355802.65625,2
400547.625,2
34447308,2
32645580,2
29257142,2
2317397.5,2
2187450,2
2035785.25,2
334531.1875,2
394529,2
426311.40625,2
456226.34375,2
40181484,2
38280372,2
34528976,2
2673629.25,2
2490726.75,2
2323312.5,2
364932.28125,2
422355.125,2
452296.8125,2
477946.3125,2
43073284,2
41676312,2
36921692,2
2819965.5,2
2619763.25,2
2459321.5,2
384312.25,2
435837.40625,2
464926.21875,2
488549.625,2
44933836,2
43115788,2
38381260,2
2903934.75,2
2700066,2
2504433,2
391138.28125,2
444637.4375,2
475615.40625,2
215171.25,2
17886462,2
16943124,2
15872124,2
1259145.375,2
1193125.5,2
1144134.125,2
238805.96875,2
306311.6875,2
355062.40625,2
400782.78125,2
34971184,2
33015618,2
30913208,2
2331246.5,2
2185699,2
2060362.125,2
334859.375,2
397053.125,2
431430.375,2
457755.9375,2
40972804,2
38721420,2
35139948,2
2700066,2
2488456.75,2
2339234.75,2
366106.53125,2
424192.21875,2
449912.125,2
480300.1875,2
43851456,2
41996796,2
37427756,2
2834602,2
2647705.25,2
2472683.25,2
386488.03125,2
438637.8125,2
469079.25,2
493493.96875,2
45495316,2
43676108,2
39067660,2
2922583,2
2721594.75,2
2515970.5,2
391811.75,2
445798.875,2
475615.40625,2
215988.1875,2
18063948,2
16995850,2
15489482,2
1251069,2
1205769.75,2
1151856,2
239812.640625,2
306586.8125,2
355802.65625,2
403149.59375,2
35540132,2
33419684,2
30228782,2
2331246.5,2
2189203.75,2
2058808.75,2
333224.875,2
393165.6875,2
429260.125,2
454706.9375,2
42118252,2
39384616,2
35111708,2
2697398.75,2
2513654.5,2
2343249.5,2
364153.625,2
422878.375,2
457142.84375,2
479962.5,2
44567156,2
42528228,2
38516604,2
2882477.25,2
2668404,2
2461538.5,2
386050.90625,2
437513.34375,2
470372.0625,2
493137.5,2
46462956,2
44251180,2
39384616,2
2941472.25,2
2710787.5,2
2532303,2
392487.53125,2
446090.1875,2
474293.65625,2
218616.5625,2
18290818,2
17264488,2
15633588,2
1253366,2
1202583.625,2
1151856,2
239644.28125,2
309085.40625,2
356173.90625,2
403626.34375,2
36952916,2
34044676,2
30291658,2
2349297.5,2
2208681.5,2
2087133.75,2
336178.59375,2
395443.125,2
433898.3125,2
458063.0625,2
43073284,2
40255528,2
36098044,2
2710787.5,2
2522944.25,2
2353346.75,2
366106.53125,2
423665.6875,2
456531.4375,2
483703.34375,2
45306604,2
42904092,2
38415004,2
2873377.75,2
2650275,2
2477169.75,2
386050.90625,2
438074.875,2
469079.25,2
491716.6875,2
47318412,2
44703956,2
40218472,2
2954201.25,2
2732488.25,2
2544099.5,2
393165.6875,2
447259.21875,2
477611.9375,2
217502.125,2
18414162,2
17415892,2
15814672,2
1257985.25,2
1205769.75,2
1162645.5,2
240488.5,2
309646.21875,2
359550.5625,2
401726.15625,2
36612292,2
34339008,2
30891350,2
2369684.75,2
2215850.75,2
2088730.25,2
335517.6875,2
397284.1875,2
432797.96875,2
459605.03125,2
43201056,2
40592132,2
36277884,2
2737968,2
2537008.25,2
2367630,2
366499.65625,2
423928.78125,2
458987,2
479962.5,2
46119636,2
43588960,2
39384616,2
2873377.75,2
2668404,2
2490726.75,2
386269.34375,2
437233.125,2
474623.40625,2
491009.34375,2
49026368,2
45637884,2
40896100,2
2976744.25,2
2727030.75,2
2539367.75,2
395672.34375,2
